cell_line_id,drug_id,response
NCI-H838,1641662,3.493232764714495
SK-MES-1,5278396,3.613951435140089
HCC1195,46191454,2.3185215548868365
Jurkat,crizotinib-PLX-4032 (2-1 mol-mol),1.5928843217027304
KYO-1,11175137,2.3630553843474784
RERF-LC-A1,11455910,0.7727825040667291
MSTO-211H,969516,2.440842922513423
Sq-1,44202524,2.687354852478955
HMCB,5329102,2.553440838947416
SNU-1033,53393127,-1.534783790658787
SK-N-BE(2),135421197,1.0059955397340807
D283 Med,5287969,-2.6386701555560466
HCC2279,alisertib-navitoclax (2-1 mol-mol),-0.4847126591064994
Lu-65,24901704,4.087024583205145
COLO 684,16725315,4.808260721900388
MOR/CPR,654092,0.1879882423568602
HCC1143,5311,1.090656828429124
COLO 320,9956119,3.8415862947258055
HuH-6,12003241,-0.3879852820159472
HPB-ALL,107970,2.29047871440167
KNS-42,613753,4.380579091869351
HSC-4,navitoclax-gemcitabine (1-1 mol-mol),-4.75214371637746
A-375,11507802,1.5949637326883372
SK-OV-3,9936388,2.038842599711319
SK-N-AS,46907787,2.030774624984343
BICR 56,ISOX-bortezomib (250-1 mol-mol),0.6891642687100789
AsPC-1,6505803,-1.959385905579291
BT 330,753704,4.468894642288355
HSC-2,44486219,4.333982351837244
Jurkat,25150857,1.933546020550018
ONS-76,56946209,-3.559106939272703
L-363,9935249,3.3152136583481893
MOLM-6,2742550,3.618071762117163
KO52,24785538,-0.0334605587751474
CAMA-1,65064,5.2917178051985445
SNU-478,36314,1.7276247723635405
B-CPAP,11626560,1.847886697389426
EJM,piperlongumine-MST-312 (1-1 mol-mol),0.9890593099361664
CAL-33,675434,4.4807983959277795
HCC-56,10074640,3.582861403575389
SNU-398,969516,2.434744657132467
RS4;11,159324,0.3176154003787351
OE21,tretinoin-navitoclax (4-1 mol-mol),-2.1805876439959433
SF268,3081361,2.2198796670112317
OAW42,24753719,4.028981617914578
P3HR-1,5328940,2.1252783601650274
COLO 699,24951314,1.1490928345582616
OVCAR-5,409805,6.058763261482215
JHOM-1,6438330,4.541909255285167
TF-1,selumetinib-JQ-1 (4-1 mol-mol),-0.1446879756721995
CAL-51,44185566,1.8630594392382311
DBTRG-05MG,1566236,3.403448822293681
Karpas-299,54618771,-0.1406101617053584
SUP-M2,168313200,1.600763528501759
KMS-34,148198,-3.0196318169893224
MOLT-3,71576739,5.37847551650401
SNG-M,piperlongumine-MST-312 (1-1 mol-mol),1.063174038378247
Tm87-16,6852167,2.4211748884832813
RT-112,107985,-3.0957792723362134
NCI-H520,44507138,3.1916129336326464
Kasumi-1,67291369,-1.058567779538854
SK-N-DZ,25062766,2.0915876081434415
OC 314,9444,5.004241507173987
NCI-H1355,375860,-0.2835588127763641
HARA [Human squamous cell lung carcinoma],crizotinib-PLX-4032 (2-1 mol-mol),1.0458249521104828
NUGC-3,JQ-1-vorinostat (2-1 mol-mol),1.2649474821125353
HSC-2,10302451,2.789258636905671
RERF-LC-A1,9907093,5.222629356289204
RS4;11,selumetinib-MK-2206 (8-1 mol-mol),0.5447972790767437
HCC15,9884685,1.2743229964902805
NCI-H660,9444,3.78666556696548
GA-10,25195348,1.169589409401368
COLO 320,5311,0.4622600090156454
L3.3,11404337,0.7171912876466348
NCI-H2452,42642645,0.8357005775142816
OVCAR-8,9444,4.133403146801838
SNU-8,JQ-1-vorinostat (2-1 mol-mol),0.5470628080695262
CW-2,46907787,1.2539554927641257
NCI-H929,135440466,-1.839012232533784
ZR-75-30,15983966,1.891134826004617
M-07e,135984461,4.142111283006845
MDA-MB-361,5566,3.2087325830129103
CL-11,sirolimus-bortezomib (250-1 mol-mol),0.3846215058454166
DV-90,49867926,3.7245060865824446
OV-90,5329102,2.4477300929458123
HCC1588,navitoclax-gemcitabine (1-1 mol-mol),-2.5650755170728132
KLE,5280436,4.013094882120016
HEC-151,6610355,3.6251776557221542
NCI-H1734,3081361,0.8550183726600593
LN-229,148198,-2.165786846201969
KNS-42,9911463,4.405771521475071
HD-MY-Z,5311281,1.9803579960360136
NCI-H1734,49850262,3.2292753737961526
GSS,54454,1.6937807836180017
Karpas-299,135411,-0.7769699158402811
NCI-H446,9908783,4.80202196363179
SNU-668,selumetinib-GDC-0941 (4-1 mol-mol),1.744810645163071
NU-DUL-1,119607,4.238670714974816
SF126,216468,4.921831452493709
OC 314,71466380,5.637606344921317
OC 314,16013152,4.0488423627794035
COV644,46398810,1.8419310533308004
VMRC-LCD,25102847,2.465012164526766
LS123,44491742,4.080361644542357
Lu-99,tretinoin-navitoclax (4-1 mol-mol),1.4227569514213332
MES-SA,135411,0.5980889893340017
MCAS,123631,2.0688356997390884
CAL-85-1,135875424,4.15034145684821
DU145,135411,0.7312573110789992
T-47D,53393127,4.997246987287945
NCI-H520,135875424,4.041449952679746
NCI-H2405,66577038,3.0793777563237117
LS180,654092,0.275565618798522
BFTC-905,135421197,2.6921264103177
OCI-Ly10,BRD-A02303741-carboplatin (1-1 mol-mol),5.998973081002187
EM-2,65628,3.859788884791103
HCT 15,135398516,1.7666593131976578
BT 422,11612883,4.26851021693184
G-292 clone A141B1,2874250,-2.740259586094954
WM88,10385095,0.3545398644716653
GP2d,5328940,0.9756305778294898
HCT 8,969516,3.417092859807936
KMS-27,60700,-3.1346357302250403
LS1034,119607,5.909061358392055
UM-UC-1,2945648,3.2243910159178877
EFE-184,3503,2.9607284245990244
SUP-B15,71680916,4.233208280702398
JL-1,44486219,5.971381101596603
KMBC-2,selumetinib-UNC0638 (4-1 mol-mol),5.043544295314639
GI-1,10184653,1.063730831375997
NUGC-3,16065773,3.113968799257308
FTC-238,11364421,-5.642027566563582
MOLP-8,446155,0.367312642153156
Mono-Mac-1,613753,2.716265313942883
SK-N-MC,44819697,-4.248375497469135
HT-1376,9887053,4.3872381433248755
MDA-MB-361,24771867,4.150765983025328
HEC-251,16741245,1.7039537700645018
DMS 53,9884685,0.3261238173015792
SNU-216,selumetinib-navitoclax (8-1 mol-mol),2.3249400693013804
WSU-DLCL2,9956119,1.320003339174099
SNU-407,4261,1.989929455974275
NCI-H1155,44589607,1.4229701847060958
SYO-1,51039095,2.1891175909986367
SU-DHL-10,9936388,-7.075176092444515
MHH-ES-1,6917907,-5.9680991761196385
NCI-H2106,44589607,1.2048871840553113
SUP-M2,3385,1.5595212136019627
HPB-ALL,44137675,3.6938894845242167
HMC-1-8,navitoclax-piperlongumine (1-1 mol-mol),3.359652303110021
SW1088,119607,5.059715041294379
KG-1-C,5311,1.6903251395408907
NCI-H292,11178236,-4.939590057195551
SNU-1,66577038,2.592003893779126
Reh,387447,-5.186409218900029
SNU-601,1242560,3.681911577144234
KYSE-410,4521392,4.26682708750012
Tm87-16,11427553,1.6597237934579296
Daoy,10302451,4.756484214423896
SNU-601,3038522,2.199006697986065
KNS-60,644241,2.4844336494007706
GSS,selumetinib-piperlongumine (8-1 mol-mol),3.746309794071323
DU145,5460769,5.167808415466422
PE/CA-PJ15,4578,4.29753811382301
SNU-C4,66577038,3.286506039197371
NCI-H810,44607531,1.0561211090220255
KYSE-140,54618771,1.7180424995817132
PC-3,2949965,2.8394539817525195
DMS 53,66577038,2.2185112401027847
HEY A8,3062316,-0.9284493468147184
NUGC-3,65064,3.6467113453363456
NCI-H1573,4788,5.433157927550922
BT 428,11707110,-3.885075850112563
COLO 684,3384730,3.0639397727049076
Caov-3,JQ-1-vorinostat (2-1 mol-mol),0.4378485571251114
A-498,46224516,5.193995490382977
NCI-H1755,3854666,2.659558570060276
BT 482,5280436,3.4676243018898925
NCI-H524,10296883,3.65691401974992
SH-10-TC,docetaxel-tanespimycin (2-1 mol-mol),-4.730888894978406
Hs 852.T,168313016,4.522758676040893
SNU-C2A,54626689,5.282972840372123
JM-1,400769,-1.2746733592438322
HCC1395,31703,0.4178572688597259
SNU-1077,15953870,3.3476247633777585
KMS-11,6450551,0.5213353205908988
TE-14,4261,2.2635095803242975
KYSE-510,11955716,-0.9587279982079464
SNU-1196,57519531,1.7983628962560834
NCI-H1568,71304818,2.2110745175145876
COLO 800,16659841,5.482236819443267
OVISE,54618771,1.319775250733869
YD-38,54143018,-0.7993708531403734
NCI-H1563,54649381,3.839413575795704
SNU-1066,6914657,-4.385582426140572
TF-1,5311281,5.021332827634187
KMH-2,25154868,3.095260346153153
SNU-1077,9911830,1.9332136731221603
PK-59,241158,4.280180443060871
KYSE-520,11626560,2.415735067121112
NCO2,654092,-3.498430696051644
SW48,216468,-0.1130169029097753
SNU-738,654092,0.4169806092483499
BT 440,24821094,2.8947229708297524
PE/CA-PJ49,navitoclax-pluripotin (1-1 mol-mol),-0.7727749404031732
YKG-1,46199207,3.7186268028334
BT 504,9803433,4.404552176959332
786-O,24821094,3.764889667979827
NCI-H2228,654092,-0.9138323045853112
NCI-H526,25195348,3.259278004148859
NCI-H1373,2828334,6.1241778742152615
BICR 16,16065773,4.048440452708561
TE-6,55283,3.9204963449772063
KALS-1,2729026,3.0214039787916573
ACC-MESO-1,54613361,4.477829702351627
BT 216,9952709,3.372140996258282
SK-UT-1,11609586,3.614390292326568
MKN7,25262965,0.6759888230271549
SK-MEL-2,6610216,4.255505327986827
NCI-H747,navitoclax-MST-312 (1-1 mol-mol),1.0654173988535225
GB-1,54618305,4.728305083790762
KMS-11,5351362,0.5692222614458137
MEC-1,46215462,1.563367339933729
KYSE-510,9866186,0.6465909128042013
CAMA-1,4259181,0.5315390076391365
SNU-761,11640390,3.842888394214113
EKVX,2126,4.020073022248073
A-172,65064,5.32226963033517
NCC-StC-K140,73707398,0.6748262049833047
C2BBe1,2729026,1.3519144481609873
HCC1395,selumetinib-navitoclax (8-1 mol-mol),4.646787741693929
HCC1428,selumetinib-piperlongumine (8-1 mol-mol),4.836702961066386
DU145,60700,-1.1990953766626185
Becker,24772860,-1.986740443990647
NCI-H1793,5280436,4.25219206885147
MOLM-16,439501,-2.4166934958345476
ECC10,selumetinib-JQ-1 (4-1 mol-mol),0.1905940904726353
Panc 08.13,227681,3.856543531922408
NCI-H226,24771867,3.3987400752778796
MOLM-6,SNX-2112-bortezomib (250-1 mol-mol),-2.660801618036792
ST486,241158,1.6334759620227712
CHP-212,2113511,5.852777274652266
UM-UC-3,246676,5.7049600513092456
JHH-6,3689413,0.376454666699167
TUHR4TKB,3025986,0.262216343302629
TCC-Pan2,11427553,2.6671307874262142
MDA-MB-453,9825149,2.3540085594050204
JVM-3,17759555,2.8506430162951863
HH [Human lymphoma],448949,1.4717781365674163
2004,24772860,-1.9984250623639708
BT 440,73707438,1.919816758244461
CAL-148,3384730,1.8609779912040485
KYM-1,10184653,1.6983410705920172
A3/Kawakami,5113032,4.69432823276537
JHH-2,25062766,2.6556112688214766
HEC-151,56946209,-4.508348377915924
SK-N-AS,9935249,1.6086220249478496
HSC-2,11494412,0.0401305850858842
Rh41,44259,0.6117963162661207
OCI-Ly10,42642645,2.2836882716745692
ONCO-DG-1,17755052,0.8743022857678302
OAW42,11238147,2.0498966286897993
BT 164,selumetinib-BRD-A02303741 (4-1 mol-mol),3.20072619274904
SNU-886,tanespimycin-bortezomib (250-1 mol-mol),0.3789441066781652
RERF-LC-A1,3062316,2.4874055353470417
NCO2,16741245,2.188809083459236
BT 504,navitoclax-gemcitabine (1-1 mol-mol),-2.4811281686912356
BT 172,5328940,1.6380789487215996
DU145,71680916,4.624237846879286
L-363,3503,2.740945680018371
JHUEM-7,89928392,1.1586048072991315
EFE-184,ISOX-bortezomib (250-1 mol-mol),1.5046631265601011
KYSE-410,4788,5.897202503975128
OVCAR-5,6610216,3.967689851217868
SK-HEP-1,3825829,4.395950359013269
TE-14,11178236,-0.8618088962131637
RPMI-6666,24180719,3.48215874438346
IPC-298,4378219,2.0011234258094723
EB1,25262965,-5.401983919719103
SUIT-2,6252,3.0550079561023864
NCI-H716,docetaxel-tanespimycin (2-1 mol-mol),-2.896233903735701
MOLP-8,148198,-4.437033387624053
SNU-840,6918289,0.0978557021408823
PLC/PRF/5,445455,5.084671915642631
Reh,17759555,4.508964702101766
CAL-27,23635314,-4.109725244475649
AN3-CA,51037431,3.642744967178951
G-402,119607,5.077662459494509
HEL 92.1.7,56946209,-4.87120026538201
PL-21,10296883,3.1495852903666623
SNU-478,219104,3.678777119825394
NCI-H1869,54618771,2.934235316942264
Ku812,613753,2.440420613478445
YD-8,54454,1.7837031222985251
VMRC-LCD,15953870,4.086184190839628
SNU-308,168313016,4.41321855315878
SW1990,9866186,-0.356042877423586
HuP-T3,136227924,2.888640375816574
SK-LMS-1,4477,0.1265946384524251
T3M-10,44607531,1.4718976170045284
JHH-5,4378219,5.594947711280743
NCI-H226,54619267,4.3150196355475865
BT 359,44566777,1.396357838882435
BT 224,selumetinib-BRD-A02303741 (4-1 mol-mol),6.198486409025932
HMCB,12001922,1.7530973363803413
RKN,5328940,2.201806852003849
LNCaP clone FGC,46398810,3.373306144767874
U266B1,3025944,4.172545852947243
ECC12,123631,3.097645934766587
A4/Fukuda,8515,2.244185004641864
A-549,54618164,4.216271974260082
BT 245,BRD-K55473186,1.9544137558001504
OCI-AML-3,44566777,-0.9187555190660432
DB,6852167,1.6575256705815002
KP-3,11964036,1.3831682790065782
NUGC-3,44589607,2.6525929732225237
ChaGo-K-1,6917907,-5.942627725321459
BT 164,11238147,2.5654181179403186
EFO-27,49766530,-2.657964166176686
FTC-133,24797083,1.5806228477994335
A101D,6914657,-0.720472142108729
RPMI-8402,24889392,5.4584302431333835
HCC1395,11497983,6.027741242681516
NCI-H2110,11494412,1.0397098548542971
YD-8,selumetinib-decitabine (4-1 mol-mol),5.345294149747968
SK-MEL-24,2733526,3.6497930915920462
KNS-42,15547703,4.171626875774177
Aska-SS,53392493,1.884177786668172
JHUEM-1,6918638,0.9428418212694492
Lu-65,5978,-3.596221870039605
5637,119607,4.864890893533677
NCI-H460,10074640,3.83137833519258
NCI-H810,11175137,1.6976704608230295
NU-DHL-1,11238147,1.5129277124969711
GSS,17755052,0.971243204633715
NCI-H2009,11152667,-0.3244172236423036
HuT 78,10302451,3.5523158684911764
SCaBER,11609586,3.379738308530871
DOV13,159324,3.690202624549136
Calu-6,carboplatin-UNC0638 (2-1 mol-mol),3.5321043627497293
NALM-6,57519531,1.0985477596192312
TE-4,1750826,2.5204879648925953
PC-14,6610216,4.542252614030989
RPMI-7951,2842253,5.693868632906147
BT 139,72967,3.761856387021038
HMC-1-8,54649381,3.643687745183644
MM1.S,654092,-1.4935807523777964
COLO 678,9907093,4.304823820357567
MDA-MB-468,53245473,3.5031772224942013
KMH-2,135440466,2.7627804900872266
HeLa,23582824,3.60226880750068
L-363,135984461,2.740673882414865
SF539,374536,1.1024692735749633
A-172,4917,3.166723585942638
Hs 888.T,216239,3.2332934727325044
TE 441.T,25126798,3.702297594434671
SNG-M,49836020,6.278284295689695
SUP-T11,24772860,-2.3071005995680047
Ku812,4788,3.899894541585596
PSN1,9936388,-1.558535767626658
2004,44819697,-2.34359471592738
BT 228,46199207,1.6152979345806688
Becker,445091,4.9889444875802464
COLO 320,11640390,-0.6860887413527574
BT 340,11214940,4.403555623088477
NCI-H1563,25161177,3.990598874331017
JK-1,159324,-0.6912677372060566
Hs 766T,12001922,1.6647134525244718
KE-39,753704,5.009174848734236
SaOS-2,16013152,4.240825830990255
Yamato-SS,3634881,3.2540474017845193
JURL-MK1,644241,-5.066770527926198
BT 232,5566,2.572758125267395
NCI-H522,selumetinib-PLX-4032 (8-1 mol-mol),4.633194208623746
COLO 829,11964036,3.2493099664431475
NCI-H1944,ISOX-bortezomib (250-1 mol-mol),0.994932845339874
JHOS-2,51039095,3.384681110148249
KYM-1,selumetinib-PLX-4032 (8-1 mol-mol),5.100259953036653
SNU-1077,44493528,3.708438186415119
BT-20,50905018,4.8380099822102505
A-549,5311,1.9129854364532035
AsPC-1,76446078,5.483716778202627
A101D,52912189,3.224588258203774
OCI-Ly10,serdemetan-SCH-529074 (1-1 mol-mol),2.495304627307118
NCI-H2023,285033,-2.0360673849754267
BICR 6,3634881,3.596646784449629
HuCC-T1,5278396,4.144073154346808
BL-41,9936388,3.270630647985179
SK-MEL-1,24978538,-0.0707021947478328
L-363,piperlongumine-MST-312 (1-1 mol-mol),1.314575216750359
JM-1,11507802,0.223918960474334
NCI-H358,9823820,3.873993145425764
SNU-216,119607,5.474554011556866
KMRC-3,44202524,4.720593104184562
Fu97,969516,2.484172341662933
YH-13,6450551,2.0238267614967644
TF-1,148198,-5.222866140328133
786-O,53232,2.1188372727293876
YD-8,42611257,3.19679980391278
HCT 116,4788,6.179270899415731
Lu-99,6918328,0.3221629749019493
253J-BV,5328940,0.9491954716784646
TUHR10TKB,9936388,2.290376539920044
BV-173,JQ-1-carboplatin (1-1 mol-mol),-0.3456077598653477
KMRC-20,9935249,4.274093683443108
LXF 289,9825149,1.6285560242869113
SCC-25,carboplatin-UNC0638 (2-1 mol-mol),3.1870205775520826
NCI-H1184,2828334,4.189450986247214
SUP-T11,10385095,2.0290179128287007
Hep-G2,11214940,1.620296702627768
B-CPAP,25150857,2.3279804239835067
NCI-H660,25227462,2.0298864563447943
KNS-62,serdemetan-SCH-529074 (1-1 mol-mol),2.6222850446344586
HMC-1-8,387447,-4.620795945977579
OVCAR-5,9927531,5.160514110518488
JeKo-1,46901937,3.7756491756369654
A-253,11178236,-2.9894480594556
SNU-449,5328940,1.97588831229785
COLO 829,9933475,2.2171530663845496
Li-7,216239,1.824654642175747
SNU-182,9826308,0.5507555569068254
MHH-CALL-4,168313200,3.206527597863312
YD-8,UNC0638-navitoclax (1-1 mol-mol),2.814214671394628
BT 239,44202524,2.003485828714868
TUHR14TKB,11609586,3.619383642771901
HCC1588,11238147,3.731584019798588
MG-63,54619267,4.056804785764192
TCC-Pan2,piperlongumine-MST-312 (1-1 mol-mol),2.7442288974211837
NCI-H1651,carboplatin-etoposide (40-17 mol-mol),1.9586445479298389
42-MG-BA,107970,2.2671831149956807
KMS-18,11656518,1.3417406132165055
DMS 273,135875424,3.231864587804135
MKN74,selumetinib-decitabine (4-1 mol-mol),4.932791011040156
EJM,11222830,0.9008763267177864
NCI-H1299,1641662,3.694308485408677
COLO 800,3062316,3.378951661609463
EFO-27,crizotinib-PLX-4032 (2-1 mol-mol),3.36614562688719
NCI-H524,57519531,2.6099577515793806
COLO 680N,241158,5.284652832624782
LC-1/sq-SF,387447,-4.86370220627557
JL-1,crizotinib-PLX-4032 (2-1 mol-mol),2.750656507414398
YD-15,5351362,0.4733781899705013
Tm87-16,119182,-1.568679702263513
Tm87-16,54618164,4.274519133447958
TE-4,selumetinib-vorinostat (8-1 mol-mol),1.7429676419494515
NCI-H1299,serdemetan-SCH-529074 (1-1 mol-mol),2.7388628186715875
THP-1,72376,-4.048733576486498
NCI-H526,44607531,1.3091391654019695
T84,42611257,3.273170358147939
NCI-H522,40482356,5.076444098213918
Hs 888.T,navitoclax-MST-312 (1-1 mol-mol),1.2541260438132733
SNU-1076,24856436,0.1452576450829137
NCI-H28,11656518,0.486264378362626
SU.86.86,11455910,1.5020597787375292
AU565,salermide-PLX-4032 (12-1 mol-mol),3.909685759147712
YD-38,4259181,0.0281637492495702
KYSE-410,3062316,-1.640148197583731
L-540,2729026,2.4049236533854836
Hs 729.T,navitoclax-PLX-4032 (1-1 mol-mol),4.0610070989887
BICR 6,24964624,3.2944585352256985
FaDu,49846579,1.8142405419040624
KMRC-1,navitoclax-PLX-4032 (1-1 mol-mol),3.702338136233157
TOV-21G,262093,3.1318910470351327
KMS-12-BM,10322450,2.7501974340219575
REC-1,44202524,3.930220827110828
A2780,11175137,0.1901581111291173
JHH-2,448949,3.2461472933545887
Detroit 562,753704,5.056788340203794
SF295,navitoclax-birinapant (1-1 mol-mol),2.8120952021298526
TCCSUP,3385,5.839871573766512
NCI-H1155,selumetinib-navitoclax (8-1 mol-mol),0.7672437402378158
T98G,71680916,6.119633503096597
SCC-9,10427712,3.976850957625781
SEM,6918878,-2.4366739995343196
Hs 944.T,656346,0.9508058518628556
Kelly,753704,4.456617914586867
SNU-216,68056272,3.411251532127361
BT 482,10074640,3.3444236996535737
BT 416,tretinoin-carboplatin (2-1 mol-mol),4.943718364542161
HCC44,17755052,0.100974108213266
HCC1143,piperlongumine-MST-312 (1-1 mol-mol),2.011691576039941
OCI-Ly3,11213558,2.7902331092712553
SK-MEL-30,25262965,0.0622744848402985
HuG1-N,tanespimycin-bortezomib (250-1 mol-mol),-2.4884631877439207
Yamato-SS,72376,-1.362183038281198
SNU-1033,3689413,-2.6391429266703015
NCI-H522,16722836,1.5816295407965617
SNU-423,9911830,2.1086837652762473
Capan-2,doxorubicin-navitoclax (2-1 mol-mol),1.2148892544040448
MDA-MB-231,navitoclax-gemcitabine (1-1 mol-mol),-2.758898084615523
Rh41,44819697,-3.4813894227100186
TF-1,9823820,4.446509437407979
TE-11,54619267,3.7544450910397615
NCI-H1155,135440466,2.860330484428095
8-MG-BA,10427712,5.822037946723594
D283 Med,44489675,3.5231335030624855
GA-10,10077130,1.8814006750211585
MG-63,71304818,1.1069839769884118
BT 340,25126798,4.392300827343696
COR-L95,24771867,5.320672645408192
T84,9444,3.8801824453951768
TE-9,6610216,4.485470919587612
HCT 116,10231331,2.3806251587463567
THP-1,19582717,2.754348533399459
Ri-1,135984461,2.0671055438536547
ML-1 [Human thyroid carcinoma],2126,5.801287401499987
BT 145,208908,1.6387838520224691
Ci-1,salermide-PLX-4032 (12-1 mol-mol),5.330132937361461
A-549,3815108,3.3223520761089937
HCC1438,9933475,1.6548433608684852
BT 482,25183872,-1.0143191269372105
MDA-MB-435S,24180125,3.6420485522200505
HCC1195,15983966,-3.4971198601719515
NCI-H660,selumetinib-UNC0638 (4-1 mol-mol),4.818455979964569
IGR-39,44137675,4.074660154562018
HCC2279,16722836,1.2471244528520784
HL-60,3384730,2.177416140383002
OVCAR-5,11175137,3.2698192563311563
BL-70,72734382,3.2059116741041476
COR-L105,25102847,1.810865395215699
WM88,12003241,-2.725037582616198
GP2d,9933475,1.5702761107895076
KE-97,4259181,-2.1334519305493647
Mono-Mac-1,9907093,2.924657758065781
ESS-1,168313200,3.675041672586614
NALM-6,654092,-1.5387957069435814
NCI-H1666,42611257,2.147991753957383
NCI-H747,5287969,-1.799227134722013
NCI-H226,123631,2.6221549760543503
SH-4,selumetinib-PLX-4032 (8-1 mol-mol),-1.246562944733396
TT,selumetinib-MK-2206 (8-1 mol-mol),2.3840880340741157
NCI-H1869,1641662,4.578968327245384
SK-N-AS,54619267,3.9785801078591594
HuP-T3,107970,2.2315719384591133
PC-14,216345,3.76636528013032
BT 164,25195348,3.605843597914006
Karpas-620,JQ-1-vorinostat (2-1 mol-mol),4.348712488999906
KYSE-510,2749,2.997707455196536
OCI-AML-3,54619267,3.680904963266035
OAW28,71466578,4.4029072721322455
COR-L95,9911463,4.18924595414168
Hs 766T,1716436,3.6336693562548863
Hs 895.T,selumetinib-JQ-1 (4-1 mol-mol),4.223259606319089
LOU-NH91,9915743,1.51930479588737
NCI-H1373,135411,0.3964388730692773
PE/CA-PJ41 (clone D2),25227462,1.527949554972427
NCI-H2106,675434,3.398225520343553
JHH-4,9908783,5.8957730450684736
NCI-H2110,104842,-3.248883005108901
CML-T1,selumetinib-tretinoin (2-1 mol-mol),2.254120654073675
G-401,11455910,1.3171347053017213
Lu-99,216239,1.8080172760914308
MDA-MB-468,136227924,1.762243520931147
RCH-ACV,11683005,2.7981531931788277
RL,25227462,-3.855758465374468
YD-15,135398516,1.3351599822608016
HCC95,10427712,4.3746553475860335
