cell_line_id,drug_id,response
TCC-Pan2,11497983,5.117688120855335
LS411N,984333,1.2324204412799928
SNU-C5,1239801,4.811877184693017
NCI-H2126,12003241,2.692479485403981
EM-2,16720766,-2.8648408364463096
SaOS-2,51039095,1.985897726070115
KM12,alisertib-navitoclax (2-1 mol-mol),1.652755982138805
T84,24779724,4.300698841519802
SW1573,44185566,2.872643000979188
SH-10-TC,4259181,1.4387365857426029
T84,46224516,2.3504475673282244
HEC-1-A,387447,-3.9278073424840274
SNU-620,46174525,3.498903847328335
BHY,selumetinib-JQ-1 (4-1 mol-mol),0.0066768595340859
639V,441298,3.374053741558636
YKG-1,11364421,-5.418729498974909
WM983B,2733526,4.1306506013362405
NCI-H2122,11455910,1.0821419204732732
SU-DHL-1,135440466,0.4118800450630493
SNU-668,5460769,3.895439916502409
A101D,46926350,-3.997526060219706
KMM-1,10074640,2.7249983302687495
BT 482,2126,5.201616905191184
2004,15983966,-2.8244563085631107
SU-DHL-4,439501,-2.4807393804308777
IGR-1,25102847,3.798187899301148
SiMa,54143018,-0.8689560262088658
SNG-M,8515,4.053426121946113
SNU-387,serdemetan-SCH-529074 (1-1 mol-mol),2.7262367763902207
SIG-M5,JQ-1-vorinostat (2-1 mol-mol),-0.940871286086668
SW1088,119182,2.2811967850571824
HOP-92,24785538,0.9001345149320218
MFE-319,6610216,4.57557190347099
SK-MEL-31,9956119,3.986290583284966
U-937,BRD-K27188169-navitoclax (2-1 mol-mol),-1.0925994306637552
HL-60,65064,5.426444209329375
HuP-T4,1716436,2.4206601449045726
ST486,decitabine-carboplatin (1-1 mol-mol),-1.9329151089905916
HPB-ALL,107985,-2.867280224208332
SNU-466,11364421,0.3961906896544444
NCI-H1694,72734382,3.1373132424704764
HCC1438,44819697,-1.458391788734326
MDA-MB-157,9926054,2.0716850398098368
QGP-1,969516,2.6809123697988024
KP-N-YN,16741245,4.061843061754539
KMBC-2,9549297,4.127496683757197
5637,selumetinib-PLX-4032 (8-1 mol-mol),2.5883549637568337
NCI-H1105,10184653,1.0676259279634428
YD-10B,9866186,-0.0046132430325979
NCI-H1693,44185566,1.7787397973782844
Lu-99,11625818,4.564859547009745
B-CPAP,9840324,3.889396997757569
BT 320,2858523,3.05792743854883
KYO-1,409805,5.008777152204713
LP-1,65064,5.244893928267209
Pfeiffer,53495165,-4.111405376217808
Hs 944.T,selumetinib-GDC-0941 (4-1 mol-mol),0.0800181936999451
WSU-DLCL2,3025986,-2.514599849930097
WSU-DLCL2,SNX-2112-bortezomib (250-1 mol-mol),-3.525229663359188
HLF,2729026,2.963908497595112
SW579,6914657,-5.354247162494023
NCI-H929,54619267,3.6660361188352306
BICR 6,135999136,4.273525232508699
NCI-H2452,9956119,4.089312834038711
697,selumetinib-JQ-1 (4-1 mol-mol),-0.8612370024069985
CAL-62,44185566,2.988829651176766
JHH-5,6438330,2.2697077952503593
EB1,11964036,0.2605538318341719
MOLM-6,71466380,3.426966046614843
ONCO-DG-1,156414,1.1948780858404957
IM95,644241,4.4124367091719865
COLO 205,6918837,-2.589322583002028
U-BLC1,11719255,3.376330054734909
PC-14,53392493,3.0751770373287894
BT 340,16065773,2.830154686556623
Hs 944.T,262093,3.8646335441234823
NCI-H1373,11175137,2.7519584016736633
NCI-H460,46199207,3.5033257005335163
BT 248,2945648,2.911977762170341
SNU-423,44486219,4.5785480934535725
NCC-StC-K140,JQ-1-MK-0752 (1-1 mol-mol),2.309487950084221
SK-OV-3,176870,3.5610869734905255
253J-BV,5470400,-1.5840628070148832
8305C,25195348,4.095111273249247
SW1710,selumetinib-piperlongumine (8-1 mol-mol),4.63131703696058
SBC-5,107970,3.247043743319875
NCI-H2196,16722836,2.761270259219068
EFO-21,3025944,4.318101222056943
DOV13,5281321,1.3878249950527497
NCI-H1915,25150857,1.908060728290378
IGR-37,4917,2.693915277327
HT-1080,erlotinib-PLX-4032 (2-1 mol-mol),2.988050847621572
TT,5329102,1.740423437405627
SNU-878,doxorubicin-navitoclax (2-1 mol-mol),-1.6502313014006185
KMS-27,9823820,3.714575222743397
RVH-421,5282054,2.8159403106107432
KYSE-510,11404337,0.4094464488051804
Hep-G2,navitoclax-piperlongumine (1-1 mol-mol),2.9586079970104984
JK-1,46843906,1.705873719632602
NCI-H810,1239801,3.5649284560163106
OE21,168313200,2.14822822620211
KMS-28BM,navitoclax-pluripotin (1-1 mol-mol),-1.623655795042371
F-36P,19582717,3.2626311092950333
HeLa,9907093,4.278194038165277
LS180,6914657,-4.58065814502937
Hs 940.T,3384730,3.8158469416940055
HSC-4,piperlongumine-MST-312 (1-1 mol-mol),1.1147970090966637
MOLT-3,10113978,1.7689189888956345
TE-14,11222830,1.8970734039157555
SK-MEL-3,46199207,3.734779424011323
JHUEM-3,135411,-0.5185169275916
SK-N-BE(2),168312962,1.225195959854195
LS513,9903786,1.9994254947829608
SUP-T1,159324,-0.7674662281240341
KE-37,9907093,3.9446238730894416
OCI-Ly19,selumetinib-JQ-1 (4-1 mol-mol),-1.2560093436498458
Hs 746.T,65064,4.75024767064505
YD-38,16741245,4.556042333062202
NCI-H2444,5746,2.692815346801853
NCI-H1755,23725625,4.276089524350594
SNU-620,168313016,4.089156987985177
BT 228,11152667,1.5826836079285618
PL-21,135398516,1.2885024658088218
NCI-H1341,119182,-1.380531893174321
QGP-1,3543504,4.948935263068982
Yamato-SS,262093,2.7505818299570897
NCI-H460,135398516,4.13019906717736
BICR 16,54618164,4.406569999060278
HCC1171,10127622,1.4133330841141578
NCI-H1915,4521392,4.1987790232651765
Hs 888.Lu,9884685,1.1513032262047451
COLO 699,1716436,2.333202284864803
KMS-27,11364421,-5.15529881457266
NCI-H2452,445091,5.08182727911324
A3/Kawakami,navitoclax-pluripotin (1-1 mol-mol),0.7648785571765147
Mono-Mac-1,9911463,2.4863663707883723
MES-SA,241158,4.170875918540907
NCI-H522,decitabine-navitoclax (2-1 mol-mol),4.970964992537572
Calu-6,selumetinib-vorinostat (8-1 mol-mol),1.6602418601614706
NCI-H660,erlotinib-PLX-4032 (2-1 mol-mol),4.069025824196301
ONS-76,241158,4.846225597872182
MPP 89,alisertib-navitoclax (2-1 mol-mol),0.9177664285606786
UM-UC-3,24772860,-2.8118151490947136
HCC1833,3689413,0.395553245761409
Hs 766T,JQ-1-UNC0638 (2-1 mol-mol),-0.988028643129068
DAN-G,45279963,3.9859233444966384
LS513,124202324,2.511077432388408
U-937,6610216,3.792475471520531
RERF-LC-A1,135411,0.8558941149277943
SUP-B15,9444,4.313215822613114
GSU,25262965,4.527158423046388
CW-2,11485656,2.601974992122327
SUP-HD1,selumetinib-MK-2206 (8-1 mol-mol),2.0534219820144206
HeLa,168313200,4.248438421303553
HLF,11234052,3.803358868106551
KNS-62,322968,4.767217118460193
SW1353,168312962,4.800520591418419
MG-63,119182,1.893948499581824
MPP 89,19582717,4.563304579041883
SNU-61,151289,1.0402759766313254
SNU-1079,216468,1.528332622046621
SK-BR-3,selumetinib-JQ-1 (4-1 mol-mol),2.4200828967398995
MOLM-16,72193861,-0.4867373504885211
JeKo-1,10113978,1.882824753145764
TCCSUP,16720766,3.8833621535211074
HD-MY-Z,104842,-6.443066141935426
KMS-12-BM,5281321,-2.748905186924615
VM-CUB-1,57330099,4.278655302710479
SNU-475,JQ-1-vorinostat (2-1 mol-mol),1.7963842382279782
A2058,44607531,1.7694387500351558
8505C,sirolimus-bortezomib (250-1 mol-mol),0.1276397939018833
HCT 8,9884685,1.0209967056986369
Li-7,322968,4.700738900191336
OCI-AML-5,52912189,0.105398938487207
NCI-H1666,6610216,3.2218112987058207
BT 179,11717001,4.943595762575156
G-292 clone A141B1,JQ-1-vorinostat (2-1 mol-mol),1.362793263342807
U-118MG,6918328,0.5808430863845864
CA46,3465537,3.345448990020783
SK-MEL-5,448949,2.5992925847880155
Jurkat,UNC0638-navitoclax (1-1 mol-mol),-2.488205497611277
LN-18,219104,4.570896946170646
HCC1428,tretinoin-navitoclax (4-1 mol-mol),1.4030193740415702
KNS-60,tanespimycin-bortezomib (250-1 mol-mol),1.2079185483503194
OAW28,selumetinib-BRD-A02303741 (4-1 mol-mol),5.828946434943108
TE-15,72376,-1.582377580745315
OCUM-1,25183872,-1.0167267535042033
NCI-H2286,15953870,4.641288343919363
SF126,11656518,4.109323664779262
8305C,984333,1.579102155460099
PSN1,9926054,1.7845816919346065
NUGC-4,54649381,3.636011655069359
KMS-20,tanespimycin-gemcitabine (1-1 mol-mol),-4.135890410106922
NCI-H841,446155,4.09396417203405
AN3-CA,44241473,5.120578762393663
MOLM-6,11234052,4.503740643829213
NCI-H146,25102847,3.053262776547781
SNU-46,5280436,4.564159772353891
OCI-Ly3,4578,4.301266353168521
CAL-51,151289,0.6583498849401344
BICR 56,44607531,1.27549204085249
BT 416,4259181,-0.2167278617462421
OVK18,5566,2.9979848310819843
DMS 114,vorinostat-carboplatin (1-1 mol-mol),3.002337798664916
NCI-H2452,25150857,3.315566378385427
U266B1,72734382,3.4497905195510534
RCH-ACV,135440466,1.4490921925464593
TE 441.T,374536,-8.101704814309118
SNU-213,60750,2.5027121259815557
BT 416,448949,-0.0612372208643479
PK-45H,selumetinib-PLX-4032 (8-1 mol-mol),2.5673296423896392
HH [Human lymphoma],12003241,0.3736289232405389
BT 139,15953870,4.456672182655599
NCI-H322,4521392,4.295950543164352
BT 444,9884685,1.6676673594353697
KMRC-20,51039095,3.0958869754937424
NCI-H526,24772860,-2.35761928008778
GA-10,JQ-1-UNC0638 (2-1 mol-mol),-1.726408829948699
SK-CO-1,2729026,2.8886798476744246
OC 314,66577038,3.1445499366902205
DMS 273,vorinostat-navitoclax (4-1 mol-mol),0.8220813286666946
NCI-H1915,136227331,4.393848466029563
WM266-4,119607,4.270797988054055
SUP-M2,6438330,0.8183140488979658
KYSE-510,9866186,0.6465909128042013
RERF-LC-A1,11214940,1.4159869162167165
NCI-H196,5291,4.116968852005061
EKVX,11609586,3.848617848361221
DV-90,6918878,0.6799749830572155
JHOM-1,5291,4.143843595565498
Hs 839.T,alisertib-navitoclax (2-1 mol-mol),5.472826309120362
NCI-H292,1750826,1.4118366921158176
YH-13,6438330,2.6622356468059736
JHUEM-1,5978,-3.2797223848146735
BL-70,6918878,-0.6389305360603534
PLC/PRF/5,selumetinib-PLX-4032 (8-1 mol-mol),4.795232185146686
U266B1,46843906,2.49472232271462
OCI-Ly3,6852167,1.562357091312624
HEC-6,JQ-1-vorinostat (2-1 mol-mol),0.2542410714560917
A101D,5978,3.0559002699246456
LCLC-97TM1,23582824,0.7435680585464137
MeWo,89928392,1.1494107970157998
JM-1,2945648,1.8231052373320176
GSS,216468,3.587291231973774
NCI-H2228,9444,3.7505916006446967
KM12,5291,4.132195642547493
Kasumi-2,11152667,-1.6921100461719016
TE-14,675434,4.393840052258565
KMS-28BM,5281321,-2.705152716858769
MOTN-1,135440466,3.1559975988234363
Rh41,252682,6.349684842201128
KYM-1,4788,3.871598990257415
LS123,49766530,-4.7920009691109
Daoy,654092,-1.5424351166024135
23132/87,serdemetan-SCH-529074 (1-1 mol-mol),1.7002796155340048
HEL 92.1.7,11612883,2.8007671899936284
TTC-709,selumetinib-piperlongumine (8-1 mol-mol),2.734040339854076
SNU-886,10231331,-0.2281959370366189
DND-41,5566,2.7452833951151336
KYSE-70,54649381,4.140433754758901
LS123,969516,2.555097064243556
TCC-Pan2,46398810,2.743568946393838
COV362,25102847,3.722631499596684
NCI-H2126,selumetinib-UNC0638 (4-1 mol-mol),4.684385565269393
Karpas-422,1750826,0.2604258540554078
U-CH1,44491742,4.471385772399255
SUP-T11,219104,1.0959067372073257
NCI-H727,5282054,3.939726324876112
HMC-1-8,135999136,4.399756896007318
TT2609-C02,72376,0.4341341758045716
M059K,66577038,3.008930441198913
Lu-65,10184653,1.797968418926877
HuH-28,17755052,2.9286907011855168
SNU-C5,159324,2.115220402448434
TE-14,25154868,4.8719382106388744
NCI-H1651,44491742,4.212944602241969
Panc 04.03,219104,4.644038290885272
WM88,24964624,2.3863888458976925
NCI-H727,4369359,4.470803757423574
SNU-1076,9907093,4.295548735056456
Hs 822.T,crizotinib-PLX-4032 (2-1 mol-mol),2.7093769674881543
F-36P,5291,3.4889891635837884
KCL-22,46943432,1.9547601965976713
SK-MEL-5,16725315,4.671402704829768
NCI-H2170,57519531,1.857749410706547
SW620,16741245,1.7827181733513249
Capan-1,2733526,4.318876166578228
JHOS-2,2113511,6.342446997597167
SW48,5280436,3.9386259808510737
KYSE-180,5281321,1.5873257175067956
Karpas-299,23635314,-2.4420428463373134
HEC-59,44185566,2.80767697401812
SK-LMS-1,ISOX-bortezomib (250-1 mol-mol),0.2560089101624855
KMRC-1,24964624,2.351358467802262
NCI-H1339,piperlongumine-MST-312 (1-1 mol-mol),1.2826174925611926
BT 239,5282054,2.6612115813316133
Ki-JK,452548,-2.5087959368789914
ESS-1,19582717,4.154053780498712
BFTC-909,6914657,-4.61933610547547
OVCAR-5,9907093,5.486286839138524
SaOS-2,637858,1.716758511666406
REC-1,54639665,4.455967355102018
NCI-H446,11647372,-0.1887023443459844
WM115,216468,3.848857711215856
SNU-449,5738263,4.026622535351311
KMRC-3,135421197,4.3103204050054345
AsPC-1,5282054,4.143624610165464
EFM-192A,sirolimus-bortezomib (250-1 mol-mol),-0.607233737838293
BxPC-3,5460769,-0.1362128387149436
BICR 6,439501,-3.4433349442086234
BV-173,42642645,-1.5801319366470357
NCI-H1792,9911463,4.29249161845891
LN-18,44185566,2.1948866629584103
SR,9927531,3.5947665035551113
AN3-CA,24821094,2.333650308154893
Lu-99,969516,2.5966398699640405
BT 482,426756,4.611350335785441
NCI-H211,JQ-1-navitoclax (2-1 mol-mol),-1.4196015097530192
EC-GI-10,2858523,2.8416384367983087
OV-90,11234052,4.476468670381201
HEC-59,168312962,0.7910780148254808
KYSE-410,56973724,2.7264787615738695
Hs 940.T,122327,5.536462729601922
SNU-761,11427553,3.126306900802556
MJ,24797083,2.1256871707746976
MKN7,10113978,5.591101759661164
HuH-6,selumetinib-MK-2206 (8-1 mol-mol),2.801074227347629
K-562,65628,4.517417686157834
BT 328,9825149,2.1820811004987126
GOS-3,16736978,3.431687375441577
TYK-nu,4261,1.8275880681024257
KE-39,25150857,2.5807263536749607
COR-L51,16736978,1.0765102509076832
MKN45,11485656,2.493574157806649
TE 617.T,5284373,2.9344966923010047
NCI-H446,17755052,0.9103976189543708
DBTRG-05MG,4261,2.2055525941068708
SUIT-2,11404337,0.4217329969696077
Granta-519,6917907,-6.07944377191165
HT-1080,387447,-4.863880966614431
SCaBER,100016,6.423492154596734
CMK,16736978,1.5027875463670664
BxPC-3,168312962,2.7485538585474547
Kasumi-1,piperlongumine-MST-312 (1-1 mol-mol),0.9817312939887318
YD-8,6438330,2.2083353285168377
RERF-LC-Ad2,5113032,4.576998956244217
BT 179,3081361,3.0165255330328495
Ri-1,15953870,1.4105014554932769
SJSA-1,71466380,5.553374208992711
RPMI-8226,navitoclax-birinapant (1-1 mol-mol),-0.639393137606899
KYM-1,12001922,1.495322615929134
Karpas-620,136227331,4.429067996401553
SNU-407,702558,3.5340951977739685
Peer,241158,2.2186450937544664
BT 147,10302451,3.751322201692566
OE33,3854666,4.486907351479266
TE-14,7251185,3.069214722812887
TE-8,421610,2.6825772737683815
A-375,100016,6.005492870785018
HPAF-II,24951314,3.30528164913872
RPMI-8226,5282054,2.801758133879372
SW1271,7326481,3.1173859417421985
SEM,selumetinib-piperlongumine (8-1 mol-mol),1.0176958248446395
SK-MES-1,3689413,0.2897315368024132
G-292 clone A141B1,54678924,1.653935792150773
HCC827,2945648,3.4724454661644577
KP-3,2828334,6.180015821773138
JHH-1,docetaxel-tanespimycin (2-1 mol-mol),-3.2546390520006487
MOLT-13,969516,1.6756864307921036
MOLT-13,15983966,-6.442074552007773
Hs 294T,445643,4.078364959980107
BT 248,25105715,2.686391114115495
OCI-Ly3,selumetinib-navitoclax (8-1 mol-mol),-1.8513991889565995
MPP 89,6438330,3.0636587729773925
K-562,208908,1.7214906675478436
SNU-16,navitoclax-birinapant (1-1 mol-mol),1.668868660134147
CAS-1,46199207,2.8072889780681756
HuP-T3,11364421,1.6783982807514195
SNU-601,6917907,-6.1318100683181065
PE/CA-PJ15,31703,-2.4270645825749857
BT-16,46215462,1.6004794109652871
GCT,tanespimycin-bortezomib (250-1 mol-mol),0.7186181372238337
CAL-85-1,6852167,1.6238122656389518
NCI-H1755,3081361,2.480619852234257
NCI-H2141,71466380,4.2522013405166845
CHP-126,46224516,1.335132120684298
HuP-T4,60750,0.0192819462900868
HuT 78,selumetinib-GDC-0941 (4-1 mol-mol),-3.8107077874530657
EoL-1,24964624,-2.225697111405004
MOLM-13,73707386,2.881964792667641
SK-MEL-3,71751553,5.266797753387062
SK-UT-1,16722836,2.949695748270546
MDST8,3825829,4.752817875520721
OAW28,3634881,3.2370607224140473
U-CH1,JQ-1-UNC0638 (2-1 mol-mol),1.6932909816412225
TE-11,44489675,3.662310986317622
Detroit 562,11626560,1.602444909745094
CGTH-W-1,17759555,3.672488172290381
KMS-26,44259,-0.1509847825097521
CHP-126,3385,2.11283772422951
Hs 852.T,24797083,1.3594066574185353
WSU-DLCL2,44259,0.4191075445495127
MHH-ES-1,9826308,0.0039189158781244
NCI-H1155,675434,4.444877006096112
HCC2935,7251185,2.9386310099634887
22Rv1,89183176,5.761581318380109
TALL-1 [Human adult T-ALL],24180125,1.9711647389605609
U266B1,5328940,1.4935247134202565
G-361,10296883,3.484714996081857
KYSE-140,5311281,2.7898895940271022
SEM,17755052,1.610064105024121
VMRC-LCD,439501,-2.2001056287042715
A-375,4259181,-0.8072558556065395
Daudi,10296883,2.545577320776033
MV4-11,176870,1.1324363767252204
RERF-LC-Ad2,JQ-1-vorinostat (2-1 mol-mol),2.137541513249455
KNS-62,9868037,4.116699778662341
Daoy,9866186,-0.1285464579537712
KYSE-140,5743,4.3326680057138365
HPB-ALL,6918878,0.0135044314123005
IA-LM,17755052,4.247702528352723
NB4,56963564,-1.8569757021483513
SNU-5,151289,0.437785523718984
UACC-257,1566236,2.0742825046781963
SW1088,3815108,3.443730447981211
SK-LMS-1,66577038,3.208935464661633
CW-2,10385095,1.8686327254160755
SCC-4,selumetinib-decitabine (4-1 mol-mol),5.273019283902022
AML-193,24856436,-1.7097872107919616
SK-CO-1,24771867,2.6665073598645086
Karpas-422,docetaxel-tanespimycin (2-1 mol-mol),-5.263561049867699
P31/FUJ,107985,-4.114404549725097
EM-2,44259,0.4246956329679421
TF-1,56973724,4.530317638207266
ACHN,44486219,4.59123643194623
GI-1,23635314,-3.5047667533846396
Panc 05.04,51039095,3.216411705522917
SNU-449,24180719,3.8016565421464072
Li-7,25183872,-0.7790207212259512
LMSU,5311,4.122063566653656
SYO-1,54618771,-0.0439888220829119
EC-GI-10,10074640,3.2589636221611578
OCI-Ly3,2945648,3.0085895493548356
U-251MG,selumetinib-piperlongumine (8-1 mol-mol),4.643958928361197
TE 617.T,24901704,3.3231457770531736
NCI-H1975,24901704,1.8590074102306977
NCI-H2141,5281321,-3.6008965234516426
NCI-H1563,68056272,3.2320304730364557
NCI-H1155,2708,2.2751426584532712
AML-193,5566,2.5550757556477084
RCH-ACV,16038120,0.465041873407557
MDA-MB-453,5351362,1.2969167061447922
SW1990,53325874,4.767228471561693
HCC202,409805,3.852512528644294
SK-BR-3,135411,0.1528289927830416
22Rv1,387447,-4.661943486979205
CCF-STTG1,168312962,4.128554959824136
SCC-25,6918736,-2.444548176232172
THP-1,JQ-1-carboplatin (1-1 mol-mol),-1.7291574226431643
DoHH2,carboplatin-etoposide (40-17 mol-mol),-3.05795550646966
MCF-7,52912189,2.1606586749986536
JURL-MK1,54626689,4.535381768416785
NCI-H1793,2949965,4.208372285676032
SK-MES-1,10231331,1.6852843396336314
697,53481919,2.8828887698438495
T98G,2708,5.5833460783973035
Kasumi-1,6438330,1.0827335898961523
U-CH1,25154868,6.7137101744644685
NB1,JQ-1-vorinostat (2-1 mol-mol),0.7913213498936209
KE-39,71751553,4.448067406832394
WM115,72193861,3.0084505907765795
NCI-H1703,44202524,0.967109658795194
Kelly,11178236,-2.232367187397504
CAMA-1,23725625,5.258545705130629
ZR-75-1,327653,3.194009791572073
MOLP-8,462382,0.932516774133838
Becker,2746,3.675450807498904
U2OS,54649381,3.677688671313786
TE-11,navitoclax-sorafenib (1-1 mol-mol),1.5183686067251447
CAL-51,24785538,0.7720267524795773
Lu-99,selumetinib-decitabine (4-1 mol-mol),3.0250336708803243
BICR 16,11167602,3.879250924421472
EB1,19582717,2.357939824941679
T98G,16722836,2.398451511380003
CHP-212,148198,-4.905957419463446
OVCAR-4,9967941,4.46583704001088
SNU-1196,11404337,0.8236083262137488
NCI-H446,carboplatin-etoposide (40-17 mol-mol),2.728137535473591
KP-4,73707398,1.2219624501401705
NCI-H716,6450551,-2.029898333052656
RCH-ACV,11647372,-2.009659989634799
SR,3385,3.0209101686060413
NCI-H841,73707371,5.684293420876387
HCC1195,654092,0.2359930450851447
COLO 678,5291,4.080600189399702
U-937,10074640,2.9601991747991145
RERF-LC-Ad1,52912189,6.211834521603204
BT 216,11257553,3.8100715352992176
Hep 3B2.1-7,57519531,1.9372348197743336
PC-14,46199207,3.3573036569250005
PE/CA-PJ41 (clone D2),5738263,4.071016994612923
NCI-H2029,10113978,3.088810270232283
J82,12003241,-0.1407716325694316
NCI-H2228,selumetinib-piperlongumine (8-1 mol-mol),3.1838961080519153
NUGC-4,168312962,1.1823200954562194
OPM-2,10296883,2.7550650350156474
EPLC-272H,46199207,3.869841401961904
OVCAR-4,11404337,-0.6423478354429553
SK-HEP-1,54618771,0.9570801540222316
PaTu 8988s,16038120,-0.9491700742017304
MOR/CPR,17755052,3.5101384827712696
NCI-H650,119182,-0.7806072185173413
ESS-1,4096211,2.024431300625148
RL,2828334,5.954277739627883
Detroit 562,6917907,-4.382215890080994
Aska-SS,6918638,1.1582390446838242
NCI-H522,54618164,3.979913879048498
Caki-2,4521392,4.19522964627629
KYSE-410,tretinoin-navitoclax (4-1 mol-mol),3.820486237274089
23132/87,46398810,2.5572394743521474
NCI-H446,24951314,0.4548679560335408
OV7,vorinostat-navitoclax (4-1 mol-mol),0.8856335076499445
SNU-C2A,15547703,4.0992713112117976
OCI-Ly10,SNX-2112-bortezomib (250-1 mol-mol),-2.573342928482398
BICR 22,5291,3.723640910280853
SW982,4788,6.225378340868441
NCI-H446,4259181,-0.6278727967025163
MDA-MB-468,6918837,-1.9885106565808377
NCI-H1666,176870,-0.7364327248350476
LoVo,4521392,4.145025799048703
NU-DHL-1,44819697,-0.6868539952356948
SNU-869,984333,1.417637797834054
NCI-H1944,54596490,4.385480659852923
FTC-133,10427712,4.710340548147587
SCC-4,9967941,3.610866044935371
BICR 6,46191454,1.7076079163639843
NCI-H2291,66577038,3.0767750420873368
KHM-1B,6623618,1.2635861125154564
OCI-M1,11497983,4.607422281098081
KYSE-150,123631,3.140305153531706
Hs 766T,446155,4.1202780626336875
RD,11497983,3.7088990782461297
KATO III,JQ-1-navitoclax (2-1 mol-mol),1.2908747092065516
SW1417,selumetinib-navitoclax (8-1 mol-mol),0.3482784656113166
LN-18,10410894,2.209112536757556
SK-MM-2,49850262,0.3934114819074225
G-402,6438330,1.813692339994926
HuG1-N,piperlongumine-MST-312 (1-1 mol-mol),2.790658330568269
NCI-H1666,10184653,-4.675993401808353
IGR-1,10296883,3.2349676961668083
Ri-1,4261,0.0314759848451894
GSS,10184653,-1.0733784273060956
HCC1438,2828334,7.705885907450354
LS1034,148198,-4.061801759513543
TM-31,11485656,2.0452435879602087
KYSE-150,19582717,4.843909076459912
GB-1,2126,3.7125976062317783
JHUEM-1,3854666,0.8383851323648895
L-428,selumetinib-BRD-A02303741 (4-1 mol-mol),5.2562439356557435
DBTRG-05MG,135999136,3.6182651515935302
JJN-3,119607,5.390560111676257
SNU-1,5287969,-2.3294796199091348
OVSAHO,44137675,5.250137839910153
CW-2,60750,0.8035688496249939
U-251MG,135928012,4.8118176150029335
SCC-25,10427712,3.3656818954950785
SK-MEL-5,25150857,2.2941529310638877
COV644,65064,3.2334601310988305
HSC-4,doxorubicin-navitoclax (2-1 mol-mol),-1.2623488821486932
SNU-46,10385095,2.8766156258526565
