cell_line_id,drug_id,response
SNU-81,10302451,3.60256279960024
MDA-MB-231,11404337,0.2282829933143647
HuP-T4,10302451,-0.1170952178700548
TCC-Pan2,1716436,2.254161215153679
SNU-1079,374536,1.7363083886043131
UM-UC-1,11167602,3.102654436447589
OVTOKO,124202324,3.859524609020987
ME-1 [Human leukemia],1716436,2.2185370595077045
NCI-H1693,135659046,3.507522004254733
MPP 89,tanespimycin-bortezomib (250-1 mol-mol),-0.3809360105117337
HCC2935,16013152,4.391641177840689
DMS 53,327653,2.8933864584670217
SF268,11167602,2.138708916654699
HL-60,16013152,3.957403485177991
HCT 116,tanespimycin-bortezomib (250-1 mol-mol),0.9696018979872172
JHUEM-7,1716436,3.3976454809646426
EHEB,tanespimycin-bortezomib (250-1 mol-mol),-0.1449440337171298
JURL-MK1,11404337,-0.8501595942866039
HCC1500,49766530,0.4188049276678212
SW1990,327653,3.573318417462307
DLD-1,11404337,-0.813522825038391
T-47D,1716436,3.2356481192687507
BT 428,11167602,1.02406203093047
FaDu,49766530,4.291089764816537
Kasumi-1,tanespimycin-bortezomib (250-1 mol-mol),0.2568876868109762
B-CPAP,1716436,3.297193822138579
SNU-449,1716436,3.0856052265463023
A101D,10302451,3.7909822884249498
CAMA-1,49766530,0.0581457358273481
OPM-2,11167602,1.1745103577473592
HCC1171,1716436,1.7315968522075582
2004,327653,3.3458019142742734
U-937,11404337,-0.2465746995884755
AML-193,374536,1.4242090888169197
LMSU,374536,2.9263574161338046
FTC-238,374536,2.941610718268421
CAS-1,1716436,3.2297808424349643
Hs 294T,11167602,6.170800692067223
K029AX,11404337,1.217288155718472
OCI-Ly3,11167602,4.156606603429628
NCI-H2196,49766530,-0.5620796478121586
Peer,11167602,0.4701356469892311
LN-18,11404337,-1.073662299758218
Lu-99,124202324,3.092268713153441
SET-2,tanespimycin-bortezomib (250-1 mol-mol),0.2740236023779227
NUGC-4,11404337,-1.0911037435760411
TE-11,tanespimycin-bortezomib (250-1 mol-mol),-2.7748536147542167
SNU-119,11167602,2.3286246928254335
NCI-H2106,1716436,2.379403155015517
MOLP-2,1716436,3.079514243026933
KMS-26,11404337,-1.1990569021181443
EJM,135659046,3.4058346184663693
NCI-H1694,135659046,3.770401283474136
SUP-B15,1716436,2.5578920971272177
U-CH1,1716436,3.339482090153446
MFE-319,16013152,4.475491223269678
MM1.S,10302451,3.7035556434363808
DB,327653,2.4976994881662176
SNG-M,11404337,-0.7896933791605669
OS-RC-2,124202324,3.534828047174869
AU565,49766530,1.448288738772077
JHUEM-2,11404337,-1.101426517745614
SNU-81,327653,3.5323829695882267
RPMI-8402,tanespimycin-bortezomib (250-1 mol-mol),0.8651644866846245
KP-4,11404337,0.6488423054091234
A4/Fukuda,11404337,-2.650657466190433
SNU-387,10302451,4.6164991918458345
SNU-1214,11404337,-1.0088442164692528
WM88,1716436,1.3012798597851012
SW1271,49766530,-1.8216621121390524
U-CH1,tanespimycin-bortezomib (250-1 mol-mol),-2.1423466451005524
NALM-6,327653,2.2046348778532456
UO-31,49766530,-5.258539330368952
PE/CA-PJ34 (clone C12),374536,3.765928674441179
L-540,tanespimycin-bortezomib (250-1 mol-mol),-0.491280358264631
HCC4006,16013152,3.4291956119829976
P12-Ichikawa,374536,1.6259341849120483
ST486,11167602,3.831852392866298
SW1990,11404337,0.292005149466272
TCCSUP,10302451,3.6876382718765206
U266B1,374536,2.5678798391104283
CA46,327653,2.398308016277815
MeWo,1716436,3.795811577007405
PE/CA-PJ49,11404337,0.0513303948007028
SK-CO-1,49766530,2.416603727276247
BHY,10302451,1.481147701409921
HuT 78,tanespimycin-bortezomib (250-1 mol-mol),-1.2620001487699233
SCC-25,49766530,-2.1571219685765195
SNU-245,11404337,1.1841340979823434
Daudi,135659046,3.1156448500687923
NCI-H2029,327653,3.052005292522305
TUHR10TKB,tanespimycin-bortezomib (250-1 mol-mol),1.8838456132179628
SUIT-2,124202324,4.338905517601424
SNU-5,tanespimycin-bortezomib (250-1 mol-mol),-4.499312047026259
TE-15,tanespimycin-bortezomib (250-1 mol-mol),-0.6249388884216994
Panc 04.03,49766530,1.2448845141630578
SK-N-DZ,10302451,2.4315640963811496
NCI-H2141,tanespimycin-bortezomib (250-1 mol-mol),0.6080837341051074
BT 286,327653,3.383263992676688
SH-10-TC,374536,-2.970225566327119
MEC-1,tanespimycin-bortezomib (250-1 mol-mol),-0.1834550186065348
KMS-12-BM,11167602,1.7675298654448677
SNU-475,374536,-0.5191085484389423
MOLT-16,tanespimycin-bortezomib (250-1 mol-mol),0.076704677105394
KYSE-510,135659046,4.68799289750423
NCI-H661,124202324,2.0891928025286943
PF-382,10302451,0.8944755236764494
K-562,16013152,3.768503882504226
JM-1,10302451,3.097435274235228
COV362,10302451,3.875331140880436
Hs 944.T,1716436,1.5482295269594666
COLO 741,374536,-2.3969712900341777
PK-45H,tanespimycin-bortezomib (250-1 mol-mol),-0.8772986942389263
Mino,374536,1.2898948128821337
HuT 78,49766530,-1.6423396691241603
MOLM-13,tanespimycin-bortezomib (250-1 mol-mol),-1.8317105130308673
KYSE-410,124202324,2.809951119195219
HT-1080,49766530,-3.575770083541022
ST486,374536,0.5049857055827843
NCI-H446,124202324,1.4896524552370616
ONCO-DG-1,tanespimycin-bortezomib (250-1 mol-mol),-0.1798955899961833
HH [Human lymphoma],11404337,-1.3544677406632493
AGS,124202324,2.848661039624227
BT 498,11404337,1.4735257645837956
OVCAR-5,327653,3.1617926735061737
NCI-H2228,135659046,3.319323346147118
NALM-6,10302451,2.2736336019353147
Lu-65,11167602,5.906692389190635
SK-LU-1,10302451,0.6542414788556885
NCI-H2228,124202324,2.308556333234916
OAW28,327653,3.155680016062074
HT-1197,135659046,3.3219776451446923
SNU-C2A,1716436,4.909406061303966
HEL,11404337,-0.835651629585067
KYSE-520,1716436,3.82577255869825
NCI-H1915,11404337,-0.6754401964347063
SNU-878,tanespimycin-bortezomib (250-1 mol-mol),-0.1499782135858746
SNU-738,11404337,1.0077192926024503
HCC44,327653,3.1372767049709296
SNU-C2A,327653,2.894995491136924
BT 271,1716436,1.992340472058266
MDA-MB-231,49766530,-1.3973718691388817
TE-10,tanespimycin-bortezomib (250-1 mol-mol),0.6297749244951121
JHH-5,11167602,1.5103149068209596
Panc 04.03,1716436,3.048029385411991
NU-DUL-1,16013152,3.66414268148784
KMS-34,11404337,-2.4295348311340375
KALS-1,135659046,3.8631943181286
NCI-H358,11404337,-0.2316736333548727
HCT 8,11167602,3.4597414266317443
DLD-1,1716436,3.214094982642395
SNU-C5,tanespimycin-bortezomib (250-1 mol-mol),0.6015716530365237
SW1271,10302451,1.5832525718610488
BT 504,327653,3.327628019841459
NH-6,16013152,3.885766796085428
COV362,11167602,2.1491075464188816
JK-1,374536,-2.860875470569632
BT 245,1716436,2.617302091979337
IGR-37,10302451,3.8582187124778256
NCI-H1975,tanespimycin-bortezomib (250-1 mol-mol),-1.468609028011694
NCI-H1703,1716436,1.8466504543414697
JHOM-1,1716436,2.6370249898581335
BT 131,327653,3.395185423161247
TE-15,16013152,5.11463322397938
Calu-6,1716436,3.3014069554755965
NCI-H2023,11404337,1.2221631791218432
SK-CO-1,11404337,-0.5084033800481932
TE 441.T,327653,2.387297951651056
Kelly,11404337,-0.935685652893764
M-07e,1716436,2.8997519254930335
EHEB,11404337,0.0364567319098325
NCI-H520,11404337,-0.911000559838952
JHH-5,374536,-2.600420165137709
SNU-C1,327653,3.4971944416112795
SNU-1079,49766530,-2.354055789977545
SK-MEL-5,327653,4.002327934975705
MHH-CALL-4,11404337,-1.4992681274735582
BT 482,135659046,5.385969156386867
MOLT-13,11404337,-0.8509497692060022
RMG-I,327653,2.533792218134815
F-36P,374536,0.4233765448194311
NCI-H2452,374536,-3.751500666928139
Hs 611.T,49766530,-2.7427307114148545
COLO 699,49766530,0.7999690356188136
NCI-H1915,49766530,3.459700063272212
SNU-1272,124202324,3.3198251305185975
SK-ES-1,10302451,3.444765090684361
CAS-1,11404337,-0.7290961346307245
CAL-85-1,tanespimycin-bortezomib (250-1 mol-mol),0.6735355915529317
EKVX,135659046,3.5210765242905304
A-253,135659046,3.360976512621253
KE-39,16013152,4.246331494143776
NCI-H211,10302451,3.113222756869034
OCI-Ly10,1716436,4.263870299156349
HPAF-II,10302451,3.631982907327204
SNU-899,10302451,2.6572990559771856
KE-39,135659046,4.845551344520264
Hs 822.T,135659046,5.0235627389760715
SNU-16,49766530,-2.8368517260847304
ACHN,49766530,-1.8563203862098
P12-Ichikawa,tanespimycin-bortezomib (250-1 mol-mol),0.3962036190597272
Kuramochi,374536,-0.2139382777479462
Hs 294T,1716436,3.3238019128926504
HT-55,124202324,2.579238879623368
OV56,tanespimycin-bortezomib (250-1 mol-mol),1.0708573891285402
SaOS-2,374536,3.743747938767685
Lu-65,16013152,4.337400643693818
HCC-56,49766530,0.5665552829970477
TF-1,11167602,1.5429843870165718
CAL-120,11404337,0.6916203737378318
Panc 03.27,tanespimycin-bortezomib (250-1 mol-mol),-1.5321411216647824
BT 172,135659046,3.5133066038104355
Lu-65,tanespimycin-bortezomib (250-1 mol-mol),-1.7851341397947351
JHOS-2,1716436,2.6710940365673403
Hs 936.T,124202324,2.4413902131984537
A2780,124202324,1.685811695923782
SNU-899,tanespimycin-bortezomib (250-1 mol-mol),0.5360677802944718
LAMA-84,124202324,1.4313539938181654
OVISE,374536,3.768512931442208
NCI-H2228,374536,-0.3055726924014714
253J,49766530,0.1673174329767313
JK-1,49766530,-2.0838340114086047
J82,11404337,-0.1967629252441953
NCI-H1581,10302451,4.243802408751907
DB,1716436,3.4915043236590497
HT,49766530,-2.438744411324034
SK-N-AS,11167602,1.8912366678699168
BT 172,10302451,4.033913731030382
SK-MEL-24,tanespimycin-bortezomib (250-1 mol-mol),-0.1831765254782449
SK-HEP-1,16013152,4.2454363352103925
A2058,10302451,3.911777548937271
JHUEM-3,11404337,-0.7844272598135029
YAPC,11404337,0.4717703732171429
SU.86.86,11167602,2.458587249616875
SCC-4,10302451,5.608388675584183
BCP-1,11404337,-1.851006569506268
OCI-AML-2,49766530,-2.1429855478008975
SK-MEL-5,16013152,4.084760192264916
HCC366,tanespimycin-bortezomib (250-1 mol-mol),0.9918173547189246
NCI-H1568,374536,1.2941902477204823
VMRC-RCW,10302451,2.6470473544508675
OPM-2,10302451,3.176323712036339
PL-21,10302451,3.830293265507133
T98G,11404337,0.3579674680524426
TYK-nu,124202324,2.4920636121566475
WM1799,327653,3.531373142867038
TE-5,tanespimycin-bortezomib (250-1 mol-mol),-0.0271595153409523
253J-BV,tanespimycin-bortezomib (250-1 mol-mol),1.5580913101671798
Hs 852.T,10302451,3.071934801488988
ONS-76,124202324,3.376244033970937
CHP-126,374536,2.4016434952282535
JHUEM-7,10302451,1.7373663186818131
SNU-61,49766530,-2.178873950286192
WM983B,10302451,3.572135082387995
SHP-77,1716436,3.0930679846039255
SK-MEL-5,tanespimycin-bortezomib (250-1 mol-mol),1.5988116818939204
NCI-H508,11404337,0.8891896977969643
EJM,16013152,4.173303948908386
WM266-4,16013152,3.674551282240355
SW1116,11167602,2.496759203352098
MV4-11,374536,-4.847254946430215
8505C,327653,2.966511809444347
PSN1,1716436,3.6474282357210543
DEL,327653,2.5091773560390553
G-401,374536,1.448879337840406
SK-MEL-1,124202324,3.0885647549901707
Hs 729.T,16013152,4.158581437299072
NCI-H2030,124202324,3.552041324911957
HuP-T3,374536,4.193584653265312
NCI-H1435,11404337,-0.2240916752478429
MOLT-3,49766530,-1.2433717650560063
HCC2279,11404337,1.1407968347244497
UACC-62,10302451,4.162006257380555
BICR 6,374536,3.103633030144327
HCC1588,374536,2.9248107345559093
SNU-119,tanespimycin-bortezomib (250-1 mol-mol),0.9832561237476752
MFE-319,1716436,3.800957721302237
DMS 454,49766530,-1.744731880816356
BC-3C,11404337,0.8699913882296267
KLE,1716436,1.7262214726363108
A-673,327653,2.521292352419487
SK-MM-2,327653,1.9835737572628724
Karpas-422,11167602,5.140993072754682
HCC1195,tanespimycin-bortezomib (250-1 mol-mol),0.0531375858676879
KG-1-C,49766530,-1.9927650239452297
HuH-28,1716436,3.2483302673256618
YH-13,49766530,-0.8723369372860722
HCC1438,135659046,3.8563158871978342
MHH-ES-1,374536,-4.581990796437391
NCI-H716,374536,2.3104255721837
LCLC-103H,10302451,4.471526391535591
T24,10302451,5.029855171051924
23132/87,327653,3.3687565906187387
TM-31,11404337,0.421952078244741
SNG-M,124202324,2.9063720619162003
VM-CUB-1,49766530,4.3854090079907015
NCI-H1838,1716436,3.662899486385777
Ri-1,124202324,-0.3559734542715176
NCI-H1373,124202324,3.605364319041334
GSS,327653,2.9951374094188172
NCI-H1869,11167602,4.37189538269334
SW1271,124202324,3.327062905972079
OC 314,327653,2.3635468308659884
TOV-21G,16013152,3.792939847774952
Hs 683,1716436,3.2273737363260286
KMS-21-BM,tanespimycin-bortezomib (250-1 mol-mol),-3.1292569725831796
Hs 746.T,16013152,3.957984678898451
U-937,16013152,4.102273538157163
THP-1,327653,2.1571810935411313
HDLM-2,327653,3.054457178723177
Capan-2,tanespimycin-bortezomib (250-1 mol-mol),-2.4756483134960385
COR-L105,374536,-3.312479831607182
SW1463,10302451,2.197754569420114
A-549,16013152,5.649530462974007
GI-1,tanespimycin-bortezomib (250-1 mol-mol),0.3009698031973534
DOV13,124202324,3.5313285068131166
PSN1,10302451,4.4471631718961335
OCI-M1,10302451,3.881215030976717
NCI-H1734,49766530,-2.088624168616933
Hs 944.T,tanespimycin-bortezomib (250-1 mol-mol),0.6097209222741542
HEC-1-A,16013152,4.004730809743108
NCI-H526,49766530,-2.411772965733929
NU-DHL-1,11167602,2.239253055046329
BT 139,tanespimycin-bortezomib (250-1 mol-mol),-4.226590067496966
JMSU-1,tanespimycin-bortezomib (250-1 mol-mol),-2.9678894652146584
DV-90,327653,2.8172961812508057
JM-1,11404337,-2.1014875230304315
NCI-H2085,49766530,1.4049840507927902
SNU-886,374536,0.8487393236537821
KMBC-2,10302451,4.200978616748967
SYO-1,327653,4.254978893518193
HCC827,11167602,3.770310113048885
NCI-H2170,49766530,5.350715427478364
KM12,374536,4.721790972098505
COLO 699,374536,3.763388478133999
KE-97,tanespimycin-bortezomib (250-1 mol-mol),-0.1953255566925064
WSU-DLCL2,49766530,-5.110358860052542
JHUEM-1,327653,3.274496077374958
SU.86.86,135659046,3.4966511693155637
UM-UC-1,49766530,3.4095372136602147
AU565,374536,-0.7311314672583101
KP-4,49766530,-2.33091907235806
Hs 611.T,1716436,1.70748477144168
A2780,11167602,1.1290528312474395
HuH-6,tanespimycin-bortezomib (250-1 mol-mol),0.4881830883702249
BT-16,1716436,2.986184597592387
Toledo,16013152,3.767227847127025
SH-4,1716436,1.8318663184418928
DMS 273,11404337,-1.7233190830375906
CCK-81,10302451,-0.3624920421217548
FaDu,135659046,3.4851599686971544
PC-3,49766530,-1.3415324716004575
SU-DHL-10,1716436,3.276012577495743
AsPC-1,11404337,0.3809720735493328
SH-10-TC,16013152,4.599771500849873
SK-HEP-1,49766530,-2.8567737760804324
SW948,tanespimycin-bortezomib (250-1 mol-mol),-2.5529889563934693
A-204,11404337,-1.0491261061944723
253J,11404337,0.3224352985838272
HT-1376,327653,3.1831063450087265
JJN-3,49766530,0.5555169127000841
GCT,10302451,2.4573372812580354
Hs 895.T,tanespimycin-bortezomib (250-1 mol-mol),2.1359790138247674
EHEB,10302451,2.5081035375606295
TM-31,327653,3.2329205368266347
Caki-2,10302451,2.957054551307016
NCI-H2291,124202324,2.285315015830654
KNS-81,11167602,2.9643139944480517
RPMI-8402,10302451,2.410020049442099
HCC1937,49766530,-0.8756565380330879
Hs 766T,374536,4.375830267271585
HCC1588,tanespimycin-bortezomib (250-1 mol-mol),-0.9414361012739926
CAL-51,11404337,-1.4033364127444676
NCI-H1869,1716436,2.9410548139521744
KYSE-150,1716436,3.7207894580698087
NCI-H520,11404337,-0.911000559838952
Peer,1716436,1.792007104491573
KMRC-1,11167602,5.704956856257104
SR,374536,2.647223306578982
NCI-H2087,135659046,3.4152304488602727
Hep 3B2.1-7,10302451,4.252461968415576
COR-L105,11404337,0.9270352493146456
P-STS,10302451,3.885100498730175
P31/FUJ,tanespimycin-bortezomib (250-1 mol-mol),0.0118872693017982
Aska-SS,10302451,3.2025437422649796
HCC2935,1716436,2.8932811056898697
SU-DHL-8,124202324,0.904632550757724
SNU-601,374536,0.4765918853136777
HSC-2,327653,3.1172666689208555
OAW42,16013152,3.77909219849116
HCT 15,16013152,3.9831380106348417
B-CPAP,11404337,-1.1633647036433346
NCI-H1568,10302451,3.040030486332468
NCI-H1299,11404337,0.8410914432786373
KG-1-C,374536,1.2251126143517732
NCI-H1869,1716436,2.9410548139521744
BT 248,1716436,2.58950342299198
Granta-519,135659046,3.900512348834848
SUP-B15,tanespimycin-bortezomib (250-1 mol-mol),0.1434284566489843
P-STS,374536,1.7080340780268333
JHH-1,16013152,4.166786996648378
A3/Kawakami,16013152,3.65671304304695
Caki-1,11404337,2.102506471634507
HMCB,10302451,4.070081150685941
PF-382,374536,2.6185584915406137
NCI-H526,10302451,4.161847197543937
LP-1,327653,2.8727954788037575
SUP-T11,49766530,-4.92791110390187
MOTN-1,374536,1.4798177744273358
GSU,10302451,2.3827257374546886
U-118MG,tanespimycin-bortezomib (250-1 mol-mol),0.2197944792007267
SUP-M2,374536,0.4691112183217765
BT 164,374536,3.148110942238188
RERF-LC-Ad1,124202324,3.7772146428282385
RS4;11,327653,2.354289829060074
SNU-869,374536,-2.735765999692926
OCI-AML-2,1716436,2.423029082405581
CAS-1,49766530,-0.5285201098219467
CAL-62,10302451,3.3988758724895076
EPLC-272H,tanespimycin-bortezomib (250-1 mol-mol),-0.4152033872226455
KPL-1,11404337,1.240920910385959
BT 440,49766530,1.1711647007099082
LOX-IMVI,124202324,-1.0064260696023344
JHUEM-1,1716436,1.754733943954517
22Rv1,49766530,0.7330336721208812
KP-N-SI9s,49766530,-2.2767545360017407
KU-19-19,1716436,3.531012736022478
SF539,tanespimycin-bortezomib (250-1 mol-mol),-1.7404188546520216
Becker,tanespimycin-bortezomib (250-1 mol-mol),-0.8898597294862367
BT 164,327653,2.84640046206339
Hs 934.T,10302451,3.3765537918569812
SiMa,10302451,2.75637165309626
SNU-398,1716436,1.836783199484958
RL95-2,10302451,2.0027308413664735
OV56,10302451,3.128852101084234
BT 145,tanespimycin-bortezomib (250-1 mol-mol),-2.391322475110553
JIMT-1,1716436,3.8024353465464182
RCH-ACV,135659046,3.4161353826802783
BT-12,374536,3.1994702092753338
BT 239,11404337,-1.7707193107124473
LUDLU-1,16013152,3.96122567220864
JHOC-5,tanespimycin-bortezomib (250-1 mol-mol),0.5504047070747966
VCaP,11404337,1.1855429552753238
A-375,1716436,3.1281155383353556
697,374536,-2.9220475563213095
MG-63,1716436,3.976078718087745
L-428,327653,3.101823728208986
Ku812,10302451,-2.0253572962014617
RL95-2,374536,3.4311000147524067
Granta-519,327653,2.833903719231272
BT 139,11404337,0.9723364970795382
UM-UC-1,374536,3.5842842335621476
OV7,1716436,3.40008308108482
CFPAC-1,49766530,5.350694813461272
NCI-H1944,tanespimycin-bortezomib (250-1 mol-mol),-2.853694695712997
KMBC-2,1716436,2.8982733087308095
SW948,10302451,4.082058519290096
COLO 792,1716436,1.47891952025817
SU-DHL-8,11404337,-3.4588929056554245
HuT 78,374536,0.782001012085031
RERF-LC-A1,tanespimycin-bortezomib (250-1 mol-mol),-1.931734288189376
HDLM-2,49766530,-0.915068926729708
Panc 04.03,10302451,3.874200048588579
HCT 15,11167602,1.5955189866784438
COLO 205,327653,3.1447698331614857
PL-21,327653,2.987235766281407
EFE-184,10302451,2.785285352409803
CAL-78,tanespimycin-bortezomib (250-1 mol-mol),-2.747028808134876
CGTH-W-1,124202324,2.471240347890605
H-STS,10302451,3.908664464224374
MOLT-3,327653,2.355499733998213
SNU-685,374536,4.005536021308822
Hs 729.T,tanespimycin-bortezomib (250-1 mol-mol),1.0644356767516514
MDA-MB-435S,374536,3.202875139655675
TE 441.T,135659046,3.3291028889346066
MFE-296,374536,-0.2603389858848113
HEY A8,tanespimycin-bortezomib (250-1 mol-mol),-0.6734038900503383
SK-MM-2,1716436,2.4040294861227176
HT115,327653,3.079050830894509
CAL-29,tanespimycin-bortezomib (250-1 mol-mol),-0.8282025305629461
Hs 934.T,1716436,2.941878367711625
COV434,374536,2.275894982547334
Hs 578Bst,374536,3.188754970899081
YH-13,327653,3.132127686900927
BT 333,1716436,2.664948713998315
NCI-H1299,10302451,4.027375771217026
RERF-LC-MS,tanespimycin-bortezomib (250-1 mol-mol),-0.8960063928147526
OCI-Ly19,327653,3.3059226153173835
SK-MM-2,49766530,-2.0965316269775816
ECC12,124202324,3.3270282472343133
K-562,tanespimycin-bortezomib (250-1 mol-mol),-0.7275623889359331
CAL-51,1716436,3.275997904874087
KYO-1,11404337,-0.4735869494306794
Hs 688(A).T,327653,3.599815702688107
L-540,327653,3.067159538807824
Ki-JK,1716436,2.2202595604384605
SCC-4,49766530,-0.2029842802375615
KATO III,11167602,2.032256481829287
NCI-H520,tanespimycin-bortezomib (250-1 mol-mol),0.1006968831130432
ONCO-DG-1,124202324,2.5840835734854037
SW1783,11404337,0.7381457579106708
KNS-62,16013152,4.307930450821523
Hs 688(A).T,135659046,5.661695633132947
COV644,374536,-3.076109764390594
KMRC-3,49766530,-1.4126043666581272
DBTRG-05MG,10302451,3.813801584534872
HuH-6,16013152,4.071601906125075
Karpas-422,1716436,3.743993231733117
BT 232,11167602,3.700775508233816
OE21,10302451,0.4947890408637831
SEM,tanespimycin-bortezomib (250-1 mol-mol),-2.121594680168012
NCC-StC-K140,16013152,4.289231404195202
JeKo-1,49766530,-3.0518255026052454
KMS-34,10302451,3.7054012110712464
PLC/PRF/5,tanespimycin-bortezomib (250-1 mol-mol),-0.763786349552494
NCI-H716,tanespimycin-bortezomib (250-1 mol-mol),-2.992165698836288
Ci-1,135659046,3.670902573768625
Ki-JK,10302451,2.4926538669178977
BT 172,327653,3.4070255129044114
HOP-92,11167602,2.8847454841740108
WM983B,tanespimycin-bortezomib (250-1 mol-mol),0.7695231376052774
MDA-MB-157,327653,1.3811083957143218
EFM-192A,135659046,3.6859856473219175
SNU-1079,11404337,-1.3798089381866616
UACC-257,135659046,3.626518059791559
U266B1,11167602,2.309921698105226
NCI-H23,10302451,3.1322195915738167
MDA-MB-468,49766530,0.7158760984187301
Namalwa,1716436,3.476053043060672
NCI-H358,49766530,1.9873941918959552
HCC1806,11404337,0.4604274664094434
RD,327653,3.3022408948964306
SBC-5,tanespimycin-bortezomib (250-1 mol-mol),1.6745298572430678
NUGC-3,124202324,2.1262185340944844
NCI-H2081,11404337,-2.077246389622244
HuCC-T1,374536,1.5420690982945668
OCI-Ly3,327653,2.887990377015542
SK-MEL-1,327653,3.0009528841881283
IST-Mes1,11404337,-0.5180157624887997
COLO 792,10302451,3.8709383103233095
SNU-308,1716436,5.086826833735244
SNU-1041,10302451,3.993130950847062
OAW28,124202324,1.9264961190623875
NCI-H1355,1716436,2.7999315279098425
RS4;11,11167602,0.3393907697934239
SNU-761,135659046,3.552687853164843
RERF-LC-A1,124202324,2.535691492402962
LUDLU-1,135659046,3.627701709010381
P31/FUJ,10302451,4.186780329312711
786-O,16013152,4.527361827035987
Hs 683,327653,4.055715527758498
